"time","cases","births","pop","city","lat","lon"
1944,1,106.0744106,118625.5302,"Birkenhead",53.388,-3.045
1944.038462,0,104.2864044,118457.7946,"Birkenhead",53.388,-3.045
1944.076923,0,102.6310783,118319.3067,"Birkenhead",53.388,-3.045
1944.115385,0,101.4704608,118233.3055,"Birkenhead",53.388,-3.045
1944.153846,1,100.3898619,118164.8399,"Birkenhead",53.388,-3.045
1944.192308,1,99.05299087,118096.3722,"Birkenhead",53.388,-3.045
1944.230769,2,97.55934929,118049.687,"Birkenhead",53.388,-3.045
1944.269231,2,96.23817599,118040.7363,"Birkenhead",53.388,-3.045
1944.307692,3,95.31522879,118062.8317,"Birkenhead",53.388,-3.045
1944.346154,2,94.69290276,118094.6323,"Birkenhead",53.388,-3.045
1944.384615,6,94.13861867,118141.2918,"Birkenhead",53.388,-3.045
1944.423077,9,93.48859772,118222.7562,"Birkenhead",53.388,-3.045
1944.461538,3,92.94242461,118326.7232,"Birkenhead",53.388,-3.045
1944.5,3,92.40617402,118488.3334,"Birkenhead",53.388,-3.045
1944.538462,3,92.01141024,118680.4303,"Birkenhead",53.388,-3.045
1944.576923,13,91.80480548,118857.5653,"Birkenhead",53.388,-3.045
1944.615385,8,91.70643405,119002.5917,"Birkenhead",53.388,-3.045
1944.653846,9,91.66305093,119159.3039,"Birkenhead",53.388,-3.045
1944.692308,17,91.67625582,119383.3816,"Birkenhead",53.388,-3.045
1944.730769,21,91.81267203,119688.9178,"Birkenhead",53.388,-3.045
1944.769231,58,92.06401934,120018.7281,"Birkenhead",53.388,-3.045
1944.807692,77,92.35305889,120301.0638,"Birkenhead",53.388,-3.045
1944.846154,136,92.61506415,120522.2758,"Birkenhead",53.388,-3.045
1944.884615,141,92.92074716,120752.6409,"Birkenhead",53.388,-3.045
1944.923077,188,93.38406756,121071.2682,"Birkenhead",53.388,-3.045
1944.961538,192,93.91178175,121403.168,"Birkenhead",53.388,-3.045
1945,117,94.66030755,121836.2071,"Birkenhead",53.388,-3.045
1945.038462,57,95.49218315,122285.9205,"Birkenhead",53.388,-3.045
1945.076923,43,96.21947824,122657.5694,"Birkenhead",53.388,-3.045
1945.115385,18,96.79590634,122942.058,"Birkenhead",53.388,-3.045
1945.153846,12,97.40083186,123231.4787,"Birkenhead",53.388,-3.045
1945.192308,20,98.24291218,123623.2501,"Birkenhead",53.388,-3.045
1945.230769,11,99.35217151,124121.5902,"Birkenhead",53.388,-3.045
1945.269231,14,100.5119149,124626.6896,"Birkenhead",53.388,-3.045
1945.307692,7,101.4751569,125034.6835,"Birkenhead",53.388,-3.045
1945.346154,6,102.2142257,125342.0647,"Birkenhead",53.388,-3.045
1945.384615,13,102.9681367,125650.3166,"Birkenhead",53.388,-3.045
1945.423077,16,103.9896997,126061.3653,"Birkenhead",53.388,-3.045
1945.461538,9,105.0280016,126471.6448,"Birkenhead",53.388,-3.045
1945.5,6,106.344115,126981.5059,"Birkenhead",53.388,-3.045
1945.538462,1,107.6722895,127486.5122,"Birkenhead",53.388,-3.045
1945.576923,1,108.7395382,127885.1402,"Birkenhead",53.388,-3.045
1945.615385,0,109.5404225,128180.6214,"Birkenhead",53.388,-3.045
1945.653846,0,110.3391405,128471.7857,"Birkenhead",53.388,-3.045
1945.692308,0,111.3988355,128853.5566,"Birkenhead",53.388,-3.045
1945.730769,2,112.7087563,129317.827,"Birkenhead",53.388,-3.045
1945.769231,1,113.9978041,129767.2876,"Birkenhead",53.388,-3.045
1945.807692,1,115.0074041,130113.515,"Birkenhead",53.388,-3.045
1945.846154,0,115.7506598,130365.3276,"Birkenhead",53.388,-3.045
1945.884615,1,116.4781628,130608.7431,"Birkenhead",53.388,-3.045
1945.923077,1,117.4237448,130921.046,"Birkenhead",53.388,-3.045
1945.961538,1,118.3371352,131217.7893,"Birkenhead",53.388,-3.045
1946,1,119.4259801,131564.2948,"Birkenhead",53.388,-3.045
1946.038462,1,120.4585285,131886.1361,"Birkenhead",53.388,-3.045
1946.076923,0,121.2391003,132125.0309,"Birkenhead",53.388,-3.045
1946.115385,0,121.8002876,132294.9324,"Birkenhead",53.388,-3.045
1946.153846,3,122.3367803,132455.9941,"Birkenhead",53.388,-3.045
1946.192308,5,123.0193545,132659.7666,"Birkenhead",53.388,-3.045
1946.230769,8,123.8150872,132896.733,"Birkenhead",53.388,-3.045
1946.269231,8,124.5531396,133117.5923,"Birkenhead",53.388,-3.045
1946.307692,10,125.0972808,133282.7074,"Birkenhead",53.388,-3.045
1946.346154,4,125.4805084,133400.9698,"Birkenhead",53.388,-3.045
1946.384615,10,125.8389133,133514.2443,"Birkenhead",53.388,-3.045
1946.423077,23,126.2832702,133659.2512,"Birkenhead",53.388,-3.045
1946.461538,47,126.6875091,133797.9673,"Birkenhead",53.388,-3.045
1946.5,37,127.1341069,133963.83,"Birkenhead",53.388,-3.045
1946.538462,36,127.5218084,134123.8023,"Birkenhead",53.388,-3.045
1946.576923,37,127.7846964,134248.3815,"Birkenhead",53.388,-3.045
1946.615385,24,127.956518,134340.6524,"Birkenhead",53.388,-3.045
1946.653846,13,128.102812,134432.2434,"Birkenhead",53.388,-3.045
1946.692308,11,128.2638311,134554.2308,"Birkenhead",53.388,-3.045
1946.730769,11,128.4053619,134707.94,"Birkenhead",53.388,-3.045
1946.769231,15,128.4869544,134864.5163,"Birkenhead",53.388,-3.045
1946.807692,35,128.5041213,134993.3845,"Birkenhead",53.388,-3.045
1946.846154,52,128.4911504,135092.5935,"Birkenhead",53.388,-3.045
1946.884615,52,128.4522512,135194.9436,"Birkenhead",53.388,-3.045
1946.923077,41,128.3657626,135336.2342,"Birkenhead",53.388,-3.045
1946.961538,67,128.2376075,135484.2448,"Birkenhead",53.388,-3.045
1947,52,128.0186055,135679.0497,"Birkenhead",53.388,-3.045
1947.038462,42,127.7446494,135882.8943,"Birkenhead",53.388,-3.045
1947.076923,108,127.4823742,136054.1356,"Birkenhead",53.388,-3.045
1947.115385,120,127.1855837,136231.5013,"Birkenhead",53.388,-3.045
1947.153846,112,126.8563377,136414.2838,"Birkenhead",53.388,-3.045
1947.192308,69,126.496685,136601.7775,"Birkenhead",53.388,-3.045
1947.230769,62,126.1088686,136793.177,"Birkenhead",53.388,-3.045
1947.269231,22,125.6947785,136987.8534,"Birkenhead",53.388,-3.045
1947.307692,20,125.2567291,137184.9733,"Birkenhead",53.388,-3.045
1947.346154,5,124.7965839,137383.911,"Birkenhead",53.388,-3.045
1947.384615,15,124.3166173,137583.8573,"Birkenhead",53.388,-3.045
1947.423077,8,123.8188633,137784.1083,"Birkenhead",53.388,-3.045
1947.461538,7,123.30535,137983.9601,"Birkenhead",53.388,-3.045
1947.5,13,122.778379,138182.6034,"Birkenhead",53.388,-3.045
1947.538462,12,122.2397667,138379.4129,"Birkenhead",53.388,-3.045
1947.576923,16,121.6918204,138573.5799,"Birkenhead",53.388,-3.045
1947.615385,8,121.1365641,138764.4,"Birkenhead",53.388,-3.045
1947.653846,5,120.5760193,138951.1678,"Birkenhead",53.388,-3.045
1947.692308,0,120.0125045,139133.0796,"Birkenhead",53.388,-3.045
1947.730769,2,119.4478167,139309.5014,"Birkenhead",53.388,-3.045
1947.769231,3,118.8843501,139479.6096,"Birkenhead",53.388,-3.045
1947.807692,7,118.3239016,139642.764,"Birkenhead",53.388,-3.045
1947.846154,2,117.7687898,139798.1684,"Birkenhead",53.388,-3.045
1947.884615,11,117.2210361,139945.1138,"Birkenhead",53.388,-3.045
1947.923077,7,116.6826646,140082.8884,"Birkenhead",53.388,-3.045
1947.961538,5,116.1559825,140210.7087,"Birkenhead",53.388,-3.045
1948,32,115.5128523,140355.9526,"Birkenhead",53.388,-3.045
1948.038462,98,114.8848971,140486.6535,"Birkenhead",53.388,-3.045
1948.076923,172,114.4005036,140578.9763,"Birkenhead",53.388,-3.045
1948.115385,300,114.0465601,140642.1223,"Birkenhead",53.388,-3.045
1948.153846,212,113.7020779,140699.5131,"Birkenhead",53.388,-3.045
1948.192308,196,113.2550376,140768.9029,"Birkenhead",53.388,-3.045
1948.230769,130,112.717348,140844.1852,"Birkenhead",53.388,-3.045
1948.269231,82,112.2003633,140909.1653,"Birkenhead",53.388,-3.045
1948.307692,21,111.8030148,140953.8297,"Birkenhead",53.388,-3.045
1948.346154,26,111.5135485,140983.8459,"Birkenhead",53.388,-3.045
1948.384615,26,111.2323956,141010.773,"Birkenhead",53.388,-3.045
1948.423077,23,110.8686895,141043.0447,"Birkenhead",53.388,-3.045
1948.461538,15,110.5180061,141071.5894,"Birkenhead",53.388,-3.045
1948.5,6,110.0982375,141102.9877,"Birkenhead",53.388,-3.045
1948.538462,12,109.6966487,141131.2562,"Birkenhead",53.388,-3.045
1948.576923,3,109.3895969,141152.2892,"Birkenhead",53.388,-3.045
1948.615385,2,109.1666949,141167.6611,"Birkenhead",53.388,-3.045
1948.653846,1,108.9511987,141183.0037,"Birkenhead",53.388,-3.045
1948.692308,1,108.6734601,141203.9408,"Birkenhead",53.388,-3.045
1948.730769,0,108.3427081,141231.9776,"Birkenhead",53.388,-3.045
1948.769231,0,108.0279715,141263.0324,"Birkenhead",53.388,-3.045
1948.807692,0,107.78867,141291.2127,"Birkenhead",53.388,-3.045
1948.846154,0,107.6157291,141314.5745,"Birkenhead",53.388,-3.045
1948.884615,1,107.4491313,141340.5565,"Birkenhead",53.388,-3.045
1948.923077,0,107.2354322,141379.1812,"Birkenhead",53.388,-3.045
1948.961538,1,107.0315402,141423.2128,"Birkenhead",53.388,-3.045
1949,16,106.7905494,141487.2056,"Birkenhead",53.388,-3.045
1949.038462,14,106.5627597,141560.2775,"Birkenhead",53.388,-3.045
1949.076923,25,106.3903292,141625.2491,"Birkenhead",53.388,-3.045
1949.115385,50,106.2658403,141677.081,"Birkenhead",53.388,-3.045
1949.153846,43,106.1459441,141731.6257,"Birkenhead",53.388,-3.045
1949.192308,45,105.9917109,141807.5199,"Birkenhead",53.388,-3.045
1949.230769,44,105.8078958,141906.9866,"Birkenhead",53.388,-3.045
1949.269231,40,105.6320747,142009.9893,"Birkenhead",53.388,-3.045
1949.307692,65,105.4970269,142094.3698,"Birkenhead",53.388,-3.045
1949.346154,50,105.3983718,142158.3101,"Birkenhead",53.388,-3.045
1949.384615,21,105.3019867,142222.5732,"Birkenhead",53.388,-3.045
1949.423077,30,105.1761523,142308.1558,"Birkenhead",53.388,-3.045
1949.461538,57,105.0529549,142393.0852,"Birkenhead",53.388,-3.045
1949.5,22,104.9018211,142497.2314,"Birkenhead",53.388,-3.045
1949.538462,62,104.7525679,142598.299,"Birkenhead",53.388,-3.045
1949.576923,66,104.6338838,142675.8398,"Birkenhead",53.388,-3.045
1949.615385,44,104.5448505,142731.8344,"Birkenhead",53.388,-3.045
1949.653846,13,104.455531,142785.275,"Birkenhead",53.388,-3.045
1949.692308,20,104.335579,142852.6774,"Birkenhead",53.388,-3.045
1949.730769,5,104.183262,142929.2451,"Birkenhead",53.388,-3.045
1949.769231,1,104.0275855,142997.0646,"Birkenhead",53.388,-3.045
1949.807692,1,103.8995707,143043.4712,"Birkenhead",53.388,-3.045
1949.846154,0,103.8013244,143073.6663,"Birkenhead",53.388,-3.045
1949.884615,7,103.7004802,143098.9053,"Birkenhead",53.388,-3.045
1949.923077,2,103.5622136,143125.453,"Birkenhead",53.388,-3.045
1949.961538,3,103.4187987,143142.924,"Birkenhead",53.388,-3.045
1950,4,103.2311265,143150.5453,"Birkenhead",53.388,-3.045
1950.038462,6,103.0351256,143143.8889,"Birkenhead",53.388,-3.045
1950.076923,11,102.8725966,143127.9227,"Birkenhead",53.388,-3.045
1950.115385,8,102.7480825,143110.6599,"Birkenhead",53.388,-3.045
1950.153846,29,102.6214702,143088.4877,"Birkenhead",53.388,-3.045
1950.192308,52,102.4503767,143052.8611,"Birkenhead",53.388,-3.045
1950.230769,154,102.233679,142998.6942,"Birkenhead",53.388,-3.045
1950.269231,169,102.0154494,142935.9938,"Birkenhead",53.388,-3.045
1950.307692,138,101.8406792,142879.887,"Birkenhead",53.388,-3.045
1950.346154,86,101.7099963,142835.0403,"Birkenhead",53.388,-3.045
1950.384615,160,101.5800964,142787.7772,"Birkenhead",53.388,-3.045
1950.423077,173,101.4086378,142722.0703,"Birkenhead",53.388,-3.045
1950.461538,159,101.2398892,142653.6976,"Birkenhead",53.388,-3.045
1950.5,158,101.0342043,142565.4439,"Birkenhead",53.388,-3.045
1950.538462,148,100.8350689,142475.5028,"Birkenhead",53.388,-3.045
1950.576923,67,100.6820394,142403.0802,"Birkenhead",53.388,-3.045
1950.615385,72,100.5710879,142348.9119,"Birkenhead",53.388,-3.045
1950.653846,27,100.4644668,142295.2968,"Birkenhead",53.388,-3.045
1950.692308,9,100.3286044,142225.0113,"Birkenhead",53.388,-3.045
1950.730769,9,100.1709544,142140.2348,"Birkenhead",53.388,-3.045
1950.769231,6,100.026781,142059.6389,"Birkenhead",53.388,-3.045
1950.807692,2,99.92326276,141999.3868,"Birkenhead",53.388,-3.045
1950.846154,6,99.85245116,141956.88,"Birkenhead",53.388,-3.045
1950.884615,2,99.78887862,141917.409,"Birkenhead",53.388,-3.045
1950.923077,2,99.71440379,141869.3546,"Birkenhead",53.388,-3.045
1950.961538,16,99.65293058,141827.3523,"Birkenhead",53.388,-3.045
1951,20,99.59625183,141784.7068,"Birkenhead",53.388,-3.045
1951.038462,4,99.55985776,141752.1792,"Birkenhead",53.388,-3.045
1951.076923,20,99.54609408,141733.7651,"Birkenhead",53.388,-3.045
1951.115385,18,99.54352328,141723.7563,"Birkenhead",53.388,-3.045
1951.153846,34,99.54829243,141717.3191,"Birkenhead",53.388,-3.045
1951.192308,33,99.56388404,141713.1766,"Birkenhead",53.388,-3.045
1951.230769,55,99.59842837,141715.1369,"Birkenhead",53.388,-3.045
1951.269231,36,99.64678719,141723.5243,"Birkenhead",53.388,-3.045
1951.307692,69,99.6955336,141734.8069,"Birkenhead",53.388,-3.045
1951.346154,110,99.73700985,141745.4473,"Birkenhead",53.388,-3.045
1951.384615,158,99.78300563,141758.0338,"Birkenhead",53.388,-3.045
1951.423077,257,99.84976568,141777.0828,"Birkenhead",53.388,-3.045
1951.461538,216,99.92240733,141798.4792,"Birkenhead",53.388,-3.045
1951.5,156,100.0205464,141827.9364,"Birkenhead",53.388,-3.045
1951.538462,122,100.1247823,141859.3942,"Birkenhead",53.388,-3.045
1951.576923,57,100.2120561,141885.5917,"Birkenhead",53.388,-3.045
1951.615385,34,100.2791437,141905.5281,"Birkenhead",53.388,-3.045
1951.653846,25,100.3474036,141925.502,"Birkenhead",53.388,-3.045
1951.692308,17,100.4394592,141951.8766,"Birkenhead",53.388,-3.045
1951.730769,18,100.5552504,141983.7624,"Birkenhead",53.388,-3.045
1951.769231,13,100.6705231,142013.8545,"Birkenhead",53.388,-3.045
1951.807692,26,100.7613342,142035.9239,"Birkenhead",53.388,-3.045
1951.846154,36,100.8282162,142051.1314,"Birkenhead",53.388,-3.045
1951.884615,27,100.8934808,142064.7615,"Birkenhead",53.388,-3.045
1951.923077,32,100.977732,142080.5029,"Birkenhead",53.388,-3.045
1951.961538,50,101.0580365,142092.9545,"Birkenhead",53.388,-3.045
1952,59,101.150823,142103.0112,"Birkenhead",53.388,-3.045
1952.038462,96,101.2352913,142107.4706,"Birkenhead",53.388,-3.045
1952.076923,52,101.2972676,142106.9598,"Birkenhead",53.388,-3.045
1952.115385,102,101.3546072,142103.2313,"Birkenhead",53.388,-3.045
1952.153846,189,101.4074802,142096.5322,"Birkenhead",53.388,-3.045
1952.192308,207,101.4560547,142087.1086,"Birkenhead",53.388,-3.045
1952.230769,162,101.5004738,142075.2117,"Birkenhead",53.388,-3.045
1952.269231,113,101.540923,142061.0825,"Birkenhead",53.388,-3.045
1952.307692,122,101.5775424,142044.9757,"Birkenhead",53.388,-3.045
1952.346154,80,101.6105133,142027.13,"Birkenhead",53.388,-3.045
1952.384615,68,101.6399836,142007.7993,"Birkenhead",53.388,-3.045
1952.423077,47,101.6661193,141987.2285,"Birkenhead",53.388,-3.045
1952.461538,37,101.6890854,141965.662,"Birkenhead",53.388,-3.045
1952.5,27,101.709035,141943.3556,"Birkenhead",53.388,-3.045
1952.538462,24,101.7261403,141920.5448,"Birkenhead",53.388,-3.045
1952.576923,24,101.7405559,141897.4858,"Birkenhead",53.388,-3.045
1952.615385,13,101.7524456,141874.4228,"Birkenhead",53.388,-3.045
1952.653846,9,101.7619726,141851.5999,"Birkenhead",53.388,-3.045
1952.692308,1,101.7692952,141829.2733,"Birkenhead",53.388,-3.045
1952.730769,1,101.774579,141807.6785,"Birkenhead",53.388,-3.045
1952.769231,11,101.7779829,141787.0741,"Birkenhead",53.388,-3.045
1952.807692,6,101.7796705,141767.6963,"Birkenhead",53.388,-3.045
1952.846154,6,101.7798025,141749.8002,"Birkenhead",53.388,-3.045
1952.884615,2,101.7785409,141733.6307,"Birkenhead",53.388,-3.045
1952.923077,2,101.7760472,141719.4328,"Birkenhead",53.388,-3.045
1952.961538,3,101.7724841,141707.4593,"Birkenhead",53.388,-3.045
1953,3,101.7666386,141696.0437,"Birkenhead",53.388,-3.045
1953.038462,9,101.7590787,141688.3261,"Birkenhead",53.388,-3.045
1953.076923,10,101.751042,141685.0463,"Birkenhead",53.388,-3.045
1953.115385,4,101.7436049,141684.031,"Birkenhead",53.388,-3.045
1953.153846,25,101.7344648,141684.368,"Birkenhead",53.388,-3.045
1953.192308,20,101.7196062,141686.4961,"Birkenhead",53.388,-3.045
1953.230769,25,101.6955609,141691.847,"Birkenhead",53.388,-3.045
1953.269231,38,101.665148,141699.6105,"Birkenhead",53.388,-3.045
1953.307692,30,101.6350069,141707.5288,"Birkenhead",53.388,-3.045
1953.346154,78,101.608947,141714.2764,"Birkenhead",53.388,-3.045
1953.384615,101,101.5791235,141721.7427,"Birkenhead",53.388,-3.045
1953.423077,85,101.53397,141732.5257,"Birkenhead",53.388,-3.045
1953.461538,91,101.4818567,141744.1578,"Birkenhead",53.388,-3.045
1953.5,93,101.4056696,141759.6579,"Birkenhead",53.388,-3.045
1953.538462,44,101.3175413,141775.84,"Birkenhead",53.388,-3.045
1953.576923,45,101.2367692,141789.1087,"Birkenhead",53.388,-3.045
1953.615385,32,101.1703233,141799.1309,"Birkenhead",53.388,-3.045
1953.653846,19,101.0977582,141809.1239,"Birkenhead",53.388,-3.045
1953.692308,2,100.9924181,141822.2902,"Birkenhead",53.388,-3.045
1953.730769,2,100.8449202,141838.2247,"Birkenhead",53.388,-3.045
1953.769231,1,100.6807038,141853.3578,"Birkenhead",53.388,-3.045
1953.807692,3,100.5352393,141864.6005,"Birkenhead",53.388,-3.045
1953.846154,0,100.4182508,141872.464,"Birkenhead",53.388,-3.045
1953.884615,3,100.2930291,141879.6685,"Birkenhead",53.388,-3.045
1953.923077,0,100.1148061,141888.2656,"Birkenhead",53.388,-3.045
1953.961538,4,99.92252564,141895.5078,"Birkenhead",53.388,-3.045
1954,2,99.66090588,141902.3219,"Birkenhead",53.388,-3.045
1954.038462,5,99.37866747,141906.8052,"Birkenhead",53.388,-3.045
1954.076923,10,99.13818161,141908.6073,"Birkenhead",53.388,-3.045
1954.115385,16,98.95080844,141909.0498,"Birkenhead",53.388,-3.045
1954.153846,27,98.75737025,141908.6241,"Birkenhead",53.388,-3.045
1954.192308,13,98.49236521,141906.9537,"Birkenhead",53.388,-3.045
1954.230769,25,98.15087509,141903.0456,"Birkenhead",53.388,-3.045
1954.269231,15,97.80159152,141897.4404,"Birkenhead",53.388,-3.045
1954.307692,13,97.51788217,141891.6971,"Birkenhead",53.388,-3.045
1954.346154,52,97.30373564,141886.762,"Birkenhead",53.388,-3.045
1954.384615,59,97.08896361,141881.2383,"Birkenhead",53.388,-3.045
1954.423077,112,96.80305023,141873.1484,"Birkenhead",53.388,-3.045
1954.461538,216,96.51885858,141864.2513,"Birkenhead",53.388,-3.045
1954.5,274,96.16857022,141852.0759,"Birkenhead",53.388,-3.045
1954.538462,316,95.82567343,141838.9696,"Birkenhead",53.388,-3.045
1954.576923,257,95.55922154,141827.8383,"Birkenhead",53.388,-3.045
1954.615385,148,95.36445945,141819.1875,"Birkenhead",53.388,-3.045
1954.653846,65,95.17572264,141810.2814,"Birkenhead",53.388,-3.045
1954.692308,30,94.93310089,141798.1171,"Birkenhead",53.388,-3.045
1954.730769,29,94.64779073,141782.5143,"Birkenhead",53.388,-3.045
1954.769231,55,94.38288794,141766.6373,"Birkenhead",53.388,-3.045
1954.807692,93,94.18924391,141753.8149,"Birkenhead",53.388,-3.045
1954.846154,58,94.05473243,141744.1802,"Birkenhead",53.388,-3.045
1954.884615,50,93.93171499,141734.5654,"Birkenhead",53.388,-3.045
1954.923077,29,93.78421625,141721.8357,"Birkenhead",53.388,-3.045
1954.961538,16,93.65777695,141709.2745,"Birkenhead",53.388,-3.045
1955,52,93.53271911,141693.9397,"Birkenhead",53.388,-3.045
1955.038462,33,93.44113701,141679.0679,"Birkenhead",53.388,-3.045
1955.076923,60,93.39342117,141667.5961,"Birkenhead",53.388,-3.045
1955.115385,74,93.37063808,141659.2424,"Birkenhead",53.388,-3.045
1955.153846,65,93.36028077,141651.1665,"Birkenhead",53.388,-3.045
1955.192308,101,93.36223492,141640.7943,"Birkenhead",53.388,-3.045
1955.230769,75,93.39068261,141628.5799,"Birkenhead",53.388,-3.045
1955.269231,125,93.44335571,141617.1818,"Birkenhead",53.388,-3.045
1955.307692,45,93.50345087,141608.7689,"Birkenhead",53.388,-3.045
1955.346154,64,93.55746396,141602.8623,"Birkenhead",53.388,-3.045
1955.384615,45,93.61984829,141597.3787,"Birkenhead",53.388,-3.045
1955.423077,35,93.71334067,141590.6655,"Birkenhead",53.388,-3.045
1955.461538,44,93.8182922,141584.7022,"Birkenhead",53.388,-3.045
1955.5,72,93.96441329,141578.4071,"Birkenhead",53.388,-3.045
1955.538462,25,94.12368649,141573.3368,"Birkenhead",53.388,-3.045
1955.576923,20,94.26020309,141570.3128,"Birkenhead",53.388,-3.045
1955.615385,14,94.36682416,141568.6223,"Birkenhead",53.388,-3.045
1955.653846,26,94.47701148,141567.5324,"Birkenhead",53.388,-3.045
1955.692308,8,94.62794052,141566.9082,"Birkenhead",53.388,-3.045
1955.730769,27,94.82204204,141567.6371,"Birkenhead",53.388,-3.045
1955.769231,30,95.0198042,141569.9407,"Birkenhead",53.388,-3.045
1955.807692,20,95.1795188,141573.0958,"Birkenhead",53.388,-3.045
1955.846154,20,95.29943299,141576.1902,"Birkenhead",53.388,-3.045
1955.884615,21,95.41892353,141580.0359,"Birkenhead",53.388,-3.045
1955.923077,16,95.57677779,141586.191,"Birkenhead",53.388,-3.045
1955.961538,31,95.73198965,141593.6158,"Birkenhead",53.388,-3.045
1956,38,95.92045246,141604.8078,"Birkenhead",53.388,-3.045
1956.038462,30,96.10257014,141617.897,"Birkenhead",53.388,-3.045
1956.076923,83,96.24336982,141629.8095,"Birkenhead",53.388,-3.045
1956.115385,40,96.34651573,141639.4791,"Birkenhead",53.388,-3.045
1956.153846,41,96.44725262,141649.8419,"Birkenhead",53.388,-3.045
1956.192308,75,96.57855954,141664.5409,"Birkenhead",53.388,-3.045
1956.230769,94,96.73773753,141684.3638,"Birkenhead",53.388,-3.045
1956.269231,75,96.89230855,141705.5304,"Birkenhead",53.388,-3.045
1956.307692,38,97.01255873,141723.4541,"Birkenhead",53.388,-3.045
1956.346154,50,97.10105423,141737.3872,"Birkenhead",53.388,-3.045
1956.384615,43,97.18800374,141751.7805,"Birkenhead",53.388,-3.045
1956.423077,44,97.3019497,141771.5249,"Birkenhead",53.388,-3.045
1956.461538,42,97.4137462,141791.8848,"Birkenhead",53.388,-3.045
1956.5,28,97.55070588,141818.1267,"Birkenhead",53.388,-3.045
1956.538462,12,97.68522832,141845.055,"Birkenhead",53.388,-3.045
1956.576923,9,97.79117543,141867.0623,"Birkenhead",53.388,-3.045
1956.615385,14,97.86990067,141883.7822,"Birkenhead",53.388,-3.045
1956.653846,6,97.94795254,141900.6699,"Birkenhead",53.388,-3.045
1956.692308,7,98.05131536,141923.3711,"Birkenhead",53.388,-3.045
1956.730769,2,98.17959272,141951.9762,"Birkenhead",53.388,-3.045
1956.769231,5,98.30729262,141980.7045,"Birkenhead",53.388,-3.045
1956.807692,1,98.40926952,142003.701,"Birkenhead",53.388,-3.045
1956.846154,6,98.485787,142020.9157,"Birkenhead",53.388,-3.045
1956.884615,2,98.56248211,142038.0683,"Birkenhead",53.388,-3.045
1956.923077,3,98.66506324,142060.793,"Birkenhead",53.388,-3.045
1956.961538,2,98.76825801,142083.2962,"Birkenhead",53.388,-3.045
1957,14,98.89846771,142111.0015,"Birkenhead",53.388,-3.045
1957.038462,26,99.02990967,142138.2361,"Birkenhead",53.388,-3.045
1957.076923,55,99.13578662,142159.6581,"Birkenhead",53.388,-3.045
1957.115385,68,99.21546891,142175.5421,"Birkenhead",53.388,-3.045
1957.153846,90,99.29524749,142191.2396,"Birkenhead",53.388,-3.045
1957.192308,215,99.40162008,142211.9376,"Birkenhead",53.388,-3.045
1957.230769,224,99.53425979,142237.4226,"Birkenhead",53.388,-3.045
1957.269231,224,99.66620441,142262.5408,"Birkenhead",53.388,-3.045
1957.307692,211,99.7709088,142282.3588,"Birkenhead",53.388,-3.045
1957.346154,194,99.84884044,142297.082,"Birkenhead",53.388,-3.045
1957.384615,41,99.92607908,142311.6769,"Birkenhead",53.388,-3.045
1957.423077,72,100.0279044,142330.9616,"Birkenhead",53.388,-3.045
1957.461538,40,100.1281846,142350.0553,"Birkenhead",53.388,-3.045
1957.5,36,100.2509124,142373.6646,"Birkenhead",53.388,-3.045
1957.538462,79,100.3706487,142397.0371,"Birkenhead",53.388,-3.045
1957.576923,45,100.4637493,142415.5622,"Birkenhead",53.388,-3.045
1957.615385,138,100.5320173,142429.3763,"Birkenhead",53.388,-3.045
1957.653846,14,100.5985576,142443.1078,"Birkenhead",53.388,-3.045
1957.692308,17,100.684842,142461.3223,"Birkenhead",53.388,-3.045
1957.730769,4,100.7881068,142483.9439,"Birkenhead",53.388,-3.045
1957.769231,2,100.8864118,142506.4399,"Birkenhead",53.388,-3.045
1957.807692,3,100.9607926,142524.3529,"Birkenhead",53.388,-3.045
1957.846154,2,101.0141539,142537.7508,"Birkenhead",53.388,-3.045
1957.884615,5,101.0649849,142551.1232,"Birkenhead",53.388,-3.045
1957.923077,2,101.129175,142568.9163,"Birkenhead",53.388,-3.045
1957.961538,2,101.1888954,142586.6836,"Birkenhead",53.388,-3.045
1958,4,101.2562161,142608.7161,"Birkenhead",53.388,-3.045
1958.038462,2,101.3160306,142630.5786,"Birkenhead",53.388,-3.045
1958.076923,1,101.35872,142648.276,"Birkenhead",53.388,-3.045
1958.115385,0,101.397143,142666.2689,"Birkenhead",53.388,-3.045
1958.153846,4,101.4314584,142684.669,"Birkenhead",53.388,-3.045
1958.192308,5,101.4618233,142703.5884,"Birkenhead",53.388,-3.045
1958.230769,11,101.4883796,142723.1289,"Birkenhead",53.388,-3.045
1958.269231,23,101.5112944,142743.4103,"Birkenhead",53.388,-3.045
1958.307692,14,101.5307087,142764.5314,"Birkenhead",53.388,-3.045
1958.346154,28,101.5467858,142786.613,"Birkenhead",53.388,-3.045
1958.384615,28,101.5596721,142809.7558,"Birkenhead",53.388,-3.045
1958.423077,44,101.5695226,142834.0723,"Birkenhead",53.388,-3.045
1958.461538,39,101.5764915,142859.6753,"Birkenhead",53.388,-3.045
1958.5,23,101.5807297,142886.664,"Birkenhead",53.388,-3.045
1958.538462,56,101.5823924,142915.1622,"Birkenhead",53.388,-3.045
1958.576923,57,101.5816318,142945.2682,"Birkenhead",53.388,-3.045
1958.615385,46,101.5786011,142977.0954,"Birkenhead",53.388,-3.045
